symbol,date,monthly_open,monthly_high,monthly_low,monthly_volume
8693,MSFT,2010-03-31,28.77,30.57,28.24,1110237200
8694,MSFT,2010-02-26,28.39,29.03,27.57,1074643300
8695,MSFT,2010-01-29,30.62,31.24,27.66,1359650900
8696,MSFT,2009-12-31,29.52,31.5,29.25,920605500
8697,MSFT,2009-11-30,27.7,30.14,27.41,1018256700
8698,MSFT,2009-10-30,25.405,29.35,24.43,1523430100
8699,MSFT,2009-09-30,24.35,26.25,23.76,1038979700
8700,MSFT,2009-08-31,23.82,25.49,23.03,993250400
8701,MSFT,2009-07-31,24.05,25.72,22.0,1517459800
8702,MSFT,2009-06-30,21.0,24.34,20.86,1411144700
8703,MSFT,2009-05-29,20.19,20.94,19.01,1101122400
8704,MSFT,2009-04-30,18.23,21.2,18.18,1562400700
8705,MSFT,2009-03-31,16.035,18.88,14.87,1625752800
8706,MSFT,2009-02-27,17.01,19.93,16.1,1456213400
8707,MSFT,2009-01-30,19.5328,21.0,16.75,1564043400
8708,MSFT,2008-12-31,19.875,21.25,18.47,1546943400
8709,MSFT,2008-11-28,22.48,23.66,17.5,1794911800
8710,MSFT,2008-10-31,26.38,27.47,20.65,3044579400
8711,MSFT,2008-09-30,27.665,27.76,23.5,1927538700
8712,MSFT,2008-08-29,25.95,28.5,25.07,1206949700
8713,MSFT,2008-07-31,27.22,27.91,24.87,1579425446
8714,MSFT,2008-06-30,28.24,29.57,27.11,1560439100
8715,MSFT,2008-05-30,28.48,30.53,27.95,1405170200
8716,MSFT,2008-04-30,28.83,32.1,27.93,1444720000
8717,MSFT,2008-03-31,27.24,29.59,26.87,1452390200
8718,MSFT,2008-02-29,31.06,33.25,27.02,2324580800
8719,MSFT,2008-01-31,35.79,35.96,31.04,1950301600
8720,MSFT,2007-12-31,33.5,36.72,32.63,1064817100
8721,MSFT,2007-11-30,36.53,37.5,32.68,1830846800
8722,MSFT,2007-10-31,29.46,37.0,29.29,1772076700
8723,MSFT,2007-09-28,28.5,29.85,28.27,1117419500
8724,MSFT,2007-08-31,28.97,30.1,27.51,1228579500
8725,MSFT,2007-07-31,29.67,31.84,28.95,1295548000
8726,MSFT,2007-06-29,30.79,30.9,29.04,1181412800
8727,MSFT,2007-05-31,29.94,31.16,29.9,1327154700
8728,MSFT,2007-04-30,27.89,30.74,27.56,958964900
8729,MSFT,2007-03-30,27.82,28.55,26.6,1269506500
8730,MSFT,2007-02-28,30.84,30.94,27.79,1290850900
8731,MSFT,2007-01-31,29.91,31.48,29.4,1324518200
8732,MSFT,2006-12-29,29.23,30.26,28.8,1137160900
8733,MSFT,2006-11-30,28.78,30.0001,28.58,1239142000
8734,MSFT,2006-10-31,27.32,28.8501,27.15,1290967400
8735,MSFT,2006-09-29,25.89,27.52,25.39,1097482600
8736,MSFT,2006-08-31,24.02,26.2501,23.85,1134188400
8737,MSFT,2006-07-31,23.53,24.6,22.23,1332298100
8738,MSFT,2006-06-30,22.74,23.65,21.4599,1971637200
8739,MSFT,2006-05-31,24.33,25.0,22.45,2309193400
8740,MSFT,2006-04-28,27.67,27.941,24.0,1446126900
8741,MSFT,2006-03-31,26.99,28.22,26.62,1437940900
8742,MSFT,2006-02-28,27.95,28.07,26.34,1047699000
8743,MSFT,2006-01-31,26.25,28.38,26.1,1388622700
8744,MSFT,2005-12-30,27.73,28.101,26.1,1271695500
8745,MSFT,2005-11-30,25.61,28.25,25.61,1444948300
8746,MSFT,2005-10-31,25.71,25.8,24.25,1439659900
8747,MSFT,2005-09-30,27.38,27.39,25.12,1348861500
8748,MSFT,2005-08-31,25.82,27.94,25.76,1441979300
8749,MSFT,2005-07-29,24.85,26.48,24.5,1321407700
8750,MSFT,2005-06-30,25.73,26.0,24.82,1303029500
8751,MSFT,2005-05-31,25.23,26.09,24.31,1270563700
8752,MSFT,2005-04-29,24.24,25.45,23.94,1520253700
8753,MSFT,2005-03-31,25.2,25.79,23.82,1541411300
8754,MSFT,2005-02-28,26.25,26.5,25.1296,1361126000
8755,MSFT,2005-01-31,26.8,27.1,25.64,1521414300
8756,MSFT,2004-12-31,26.95,27.44,26.679,1803777700
8757,MSFT,2004-11-30,28.15,30.2,24.86,1739407300
8758,MSFT,2004-10-29,27.81,28.89,27.42,1300591200
8759,MSFT,2004-09-30,27.24,27.79,26.74,1141012300
8760,MSFT,2004-08-31,28.27,28.55,25.95,1094195300
8761,MSFT,2004-07-30,28.69,29.89,27.25,1550446900
8762,MSFT,2004-06-30,26.12,28.8,25.86,1534889700
8763,MSFT,2004-05-28,26.21,26.6,25.42,1141456900
8764,MSFT,2004-04-30,24.95,27.72,24.85,1558947800
8765,MSFT,2004-03-31,26.65,26.72,24.01,1703041000
8766,MSFT,2004-02-27,27.63,27.8,26.35,1032065600
8767,MSFT,2004-01-30,27.58,28.83,27.26,1232189000
8768,MSFT,2003-12-31,25.9,27.55,25.5,1476461300
8769,MSFT,2003-11-28,26.35,26.75,24.84,1442336700
8770,MSFT,2003-10-31,28.03,29.46,25.91,1400032500
8771,MSFT,2003-09-30,26.7,30.0,26.47,1253309100
8772,MSFT,2003-08-29,26.33,26.95,25.43,966506900
8773,MSFT,2003-07-31,25.59,27.81,25.39,1292011000
8774,MSFT,2003-06-30,24.98,26.51,23.6,1569995800
8775,MSFT,2003-05-30,25.54,26.5,23.89,1311003700
8776,MSFT,2003-04-30,24.46,26.43,23.95,1249617700
8777,MSFT,2003-03-31,24.02,26.8,22.55,1371902600
8778,MSFT,2003-02-28,47.93,49.1,23.3,910628150
8779,MSFT,2003-01-31,52.3,57.32,47.03,859331100
8780,MSFT,2002-12-31,58.65,58.96,51.26,634185100
8781,MSFT,2002-11-29,52.43,58.64,51.9,777998600
8782,MSFT,2002-10-31,44.32,54.07,43.19,1237685300
8783,MSFT,2002-09-30,48.52,51.1,43.11,847852900
8784,MSFT,2002-08-30,47.58,53.45,43.8,857878600
8785,MSFT,2002-07-31,54.12,54.93,41.41,1216094000
8786,MSFT,2002-06-28,50.99,56.44,49.17,917036500
8787,MSFT,2002-05-31,52.16,56.44,48.35,710133100
8788,MSFT,2002-04-30,59.83,60.4,51.44,708739700
8789,MSFT,2002-03-28,59.05,65.0,58.31,536622100
8790,MSFT,2002-02-28,64.15,64.5,57.15,565579600
8791,MSFT,2002-01-31,66.65,70.62,61.33,680057900
8792,MSFT,2001-12-31,63.83,69.89,63.8,488544500
8793,MSFT,2001-11-30,60.08,68.34,59.6,665484300
8794,MSFT,2001-10-31,50.94,63.63,50.41,875445500
8795,MSFT,2001-09-28,57.19,59.08,47.5,755412200
8796,MSFT,2001-08-31,66.8,67.54,56.3,576948200
8797,MSFT,2001-07-31,72.05,73.15,64.2,727600500
8798,MSFT,2001-06-29,69.6,76.15,66.01,724588900
8799,MSFT,2001-05-31,67.66,72.15,67.25,888652900
8800,MSFT,2001-04-30,54.81,71.1,51.06,1037903500
8801,MSFT,2001-03-30,58.56,61.13,49.75,947674900
8802,MSFT,2001-02-28,60.81,65.06,53.88,768447800
8803,MSFT,2001-01-31,44.13,64.75,42.88,1002765600
8804,MSFT,2000-12-29,58.06,60.63,40.31,1028334100
8805,MSFT,2000-11-30,68.5,72.37,57.0,991731300
8806,MSFT,2000-10-31,60.5,70.12,48.44,1234707800
8807,MSFT,2000-09-29,70.0,72.06,58.63,712766900
8808,MSFT,2000-08-31,69.94,74.87,68.12,609699900
8809,MSFT,2000-07-31,79.69,82.87,67.25,617092900
8810,MSFT,2000-06-30,64.37,82.19,63.81,733525100
8811,MSFT,2000-05-31,72.87,74.0,60.38,672215400
8812,MSFT,2000-04-28,94.44,96.5,65.0,1129073300
8813,MSFT,2000-03-31,89.62,115.0,88.94,1014093800
8814,MSFT,2000-02-29,98.5,110.0,88.12,667243800
8815,MSFT,2000-01-31,117.37,118.62,94.87,637437600
8816,MSFT,1999-12-31,91.06,119.94,90.87,630488900
8817,IBM,2023-07-07,133.42,134.35,131.55,10923840
8818,IBM,2023-06-30,128.44,139.469,127.78,100722016
8819,IBM,2023-05-31,126.35,130.0699,120.55,95710890
8820,IBM,2023-04-28,130.97,132.61,124.56,83664114
8821,IBM,2023-03-31,128.9,131.48,121.71,138093084
8822,IBM,2023-02-28,134.49,137.39,128.86,76080679
8823,IBM,2023-01-31,141.1,147.18,132.98,105576019
8824,IBM,2022-12-30,149.98,153.21,137.195,86426226
8825,IBM,2022-11-30,138.25,150.46,133.97,93620235
8826,IBM,2022-10-31,120.16,138.8615,115.545,113480787
8827,IBM,2022-09-30,128.4,130.99,118.61,87256958
8828,IBM,2022-08-31,130.75,139.34,128.4,77392342
8829,IBM,2022-07-29,141.0,141.87,125.13,129801061
8830,IBM,2022-06-30,139.67,144.73,132.85,105815743
8831,IBM,2022-05-31,133.0,139.83,125.8,113207659
8832,IBM,2022-04-29,129.66,141.88,124.91,107525264
8833,IBM,2022-03-31,122.67,133.08,120.7,96447210
8834,IBM,2022-02-28,133.76,138.82,118.81,98492968
8835,IBM,2022-01-31,134.07,142.2,124.193,147238382
8836,IBM,2021-12-31,118.25,134.99,116.56,113930079
8837,IBM,2021-11-30,125.05,127.29,114.56,119252012
8838,IBM,2021-10-29,141.0,146.0,124.62,144097758
8839,IBM,2021-09-30,139.98,140.57,132.78,76644238
8840,IBM,2021-08-31,141.45,144.7,137.21,69687056
8841,IBM,2021-07-30,146.96,147.5,136.2089,110625907
8842,IBM,2021-06-30,145.0,152.84,143.04,84365220
8843,IBM,2021-05-28,143.81,148.515,140.92,98036425
8844,IBM,2021-04-30,133.76,148.74,130.38,122920494
8845,IBM,2021-03-31,120.35,137.07,118.755,127967821
8846,IBM,2021-02-26,119.9,124.35,118.12,106339228
8847,IBM,2021-01-29,125.85,132.24,117.36,176168962
8848,IBM,2020-12-31,123.9,127.69,121.72,102587006
8849,IBM,2020-11-30,112.65,125.313,111.16,103461100
8850,IBM,2020-10-30,122.36,135.5,105.92,159130911
8851,IBM,2020-09-30,122.85,129.95,116.48,84510174
8852,IBM,2020-08-31,123.5,130.47,122.15,74033007
8853,IBM,2020-07-31,120.27,132.17,115.2,113972765
8854,IBM,2020-06-30,124.64,135.88,115.88,120931250
8855,IBM,2020-05-29,123.19,126.97,111.81,92864791
8856,IBM,2020-04-30,106.36,129.31,104.52,130400316
8857,IBM,2020-03-31,130.75,136.1,90.56,189585053
8858,IBM,2020-02-28,144.25,158.75,126.36,118092333
8859,IBM,2020-01-31,135.0,145.79,133.2,112864967
8860,IBM,2019-12-31,134.45,136.42,130.69,71661951
8861,IBM,2019-11-29,134.5,139.14,132.75,64898948
8862,IBM,2019-10-31,145.59,147.35,130.9,92647927
8863,IBM,2019-09-30,134.85,146.57,133.33,62083780
8864,IBM,2019-08-30,148.9,152.95,128.83,96719129
8865,IBM,2019-07-31,139.6,151.94,139.13,80175943
8866,IBM,2019-06-28,127.1,140.15,127.06,61342985
8867,IBM,2019-05-31,140.55,141.81,126.85,75537897
8868,IBM,2019-04-30,141.51,145.39,136.26,80199229
8869,IBM,2019-03-29,139.31,142.12,133.58,74688899
8870,IBM,2019-02-28,134.97,140.49,132.12,68462024
8871,IBM,2019-01-31,112.01,135.41,111.69,120388583
8872,IBM,2018-12-31,125.67,126.59,105.94,115600988
8873,IBM,2018-11-30,115.5,125.06,114.54,141719180
8874,IBM,2018-10-31,151.71,154.36,114.09,198093801
8875,IBM,2018-09-28,145.98,153.35,144.81,95868702
8876,IBM,2018-08-31,144.76,147.93,142.0,79196876
8877,IBM,2018-07-31,138.28,150.54,138.2,95015127
8878,IBM,2018-06-29,142.43,147.52,137.45,90243111
8879,IBM,2018-05-31,144.65,146.2,139.9,88812832
8880,IBM,2018-04-30,153.34,162.0,144.11,122893135
8881,IBM,2018-03-29,155.53,162.11,148.54,92113147
8882,IBM,2018-02-28,163.19,164.13,144.4,100673819
8883,IBM,2018-01-31,154.5,171.13,153.54,140197975
8884,IBM,2017-12-29,154.4,157.85,151.49,87525752
8885,IBM,2017-11-30,154.1,154.9,146.211,89208545
8886,IBM,2017-10-31,145.35,162.51,145.21,121490046
8887,IBM,2017-09-29,142.98,147.42,141.64,77056229
8888,IBM,2017-08-31,145.0,145.67,139.13,79260314
8889,IBM,2017-07-31,153.58,156.025,143.64,91242021
8890,IBM,2017-06-30,152.8,157.2,150.8,82652760
8891,IBM,2017-05-31,160.05,160.42,149.79,102455942
8892,IBM,2017-04-28,173.82,176.33,159.6,80758989
8893,IBM,2017-03-31,180.48,182.55,172.0937,79476385
8894,IBM,2017-02-28,175.0,182.79,172.89,59817600
8895,IBM,2017-01-31,167.0,179.25,165.34,88671370
8896,IBM,2016-12-30,161.95,169.952,158.3,69463793
8897,IBM,2016-11-30,153.5,164.66,151.0,76340912
8898,IBM,2016-10-31,158.06,158.53,147.79,78325840
8899,IBM,2016-09-30,158.32,165.0,153.21,69951563
8900,IBM,2016-08-31,160.65,164.95,157.85,69680582
8901,IBM,2016-07-29,152.19,163.6,149.92,69930927
8902,IBM,2016-06-30,153.0,155.48,142.5,77115961
8903,IBM,2016-05-31,146.56,153.81,142.9,75248178
8904,IBM,2016-04-29,150.51,153.52,142.61,94431134
8905,IBM,2016-03-31,132.24,153.1,132.03,105698603
8906,IBM,2016-02-29,124.4,134.92,116.901,106703104
8907,IBM,2016-01-29,135.6,136.89,118.0,126204196
8908,IBM,2015-12-31,139.58,141.4,133.91,97650594
8909,IBM,2015-11-30,140.5,142.8,131.65,85421426
8910,IBM,2015-10-30,145.31,153.147,137.33,120622363
8911,IBM,2015-09-30,144.84,149.68,141.1501,81761648
8912,IBM,2015-08-31,161.7,161.85,140.62,93750967
8913,IBM,2015-07-31,163.97,173.78,158.5,93805392
8914,IBM,2015-06-30,170.21,171.5601,162.12,80845501
8915,IBM,2015-05-29,173.2,176.3,168.84,57916093
8916,IBM,2015-04-30,160.23,175.1303,158.39,93821213
8917,IBM,2015-03-31,161.68,165.35,153.4,104899758
8918,IBM,2015-02-27,154.0,164.99,151.51,77654705
8919,IBM,2015-01-30,161.31,163.31,149.52,117395861
8920,IBM,2014-12-31,161.64,164.52,150.5,101614529
8921,IBM,2014-11-28,164.25,164.97,159.8,80018581
8922,IBM,2014-10-31,189.91,190.89,161.1,146272610
8923,IBM,2014-09-30,192.68,195.0,188.12,64033759
8924,IBM,2014-08-29,190.5,194.133,183.58,53441600
8925,IBM,2014-07-31,181.7,196.4,181.7,97597800
8926,IBM,2014-06-30,184.76,187.65,179.27,78501700
8927,IBM,2014-05-30,196.31,196.74,182.33,70018300
8928,IBM,2014-04-30,193.12,199.21,187.01,118447100
8929,IBM,2014-03-31,183.33,195.63,182.21,118984000
8930,IBM,2014-02-28,176.02,186.12,172.19,87054800
8931,IBM,2014-01-31,187.21,190.81,175.34,123489300
8932,IBM,2013-12-31,179.46,187.79,172.73,97993100
8933,IBM,2013-11-29,179.81,186.24,177.31,100984900
8934,IBM,2013-10-31,185.34,186.99,172.57,130967100
8935,IBM,2013-09-30,183.63,194.89,182.31,71488100
8936,IBM,2013-08-30,196.65,197.17,181.1,73077400
8937,IBM,2013-07-31,192.15,200.94,190.26,88079400
8938,IBM,2013-06-28,208.25,210.05,188.41,80215000
8939,IBM,2013-05-31,201.87,211.98,199.2,90683600
8940,IBM,2013-04-30,212.8,214.89,187.68,108666600
8941,IBM,2013-03-28,200.65,215.9,199.36,76023800
8942,IBM,2013-02-28,204.65,205.35,197.51,64144100
8943,IBM,2013-01-31,194.09,208.58,190.39,87636600
8944,IBM,2012-12-31,190.76,196.45,186.94,79320200
8945,IBM,2012-11-30,194.96,198.0,184.78,81892500
8946,IBM,2012-10-31,208.01,211.79,190.56,96155000
8947,IBM,2012-09-28,196.61,208.32,193.25,77341400
8948,IBM,2012-08-31,196.96,202.0,193.02,60653700
8949,IBM,2012-07-31,196.36,197.84,181.85,91516500
8950,IBM,2012-06-29,190.12,199.99,187.0,84559100
8951,IBM,2012-05-31,207.18,208.929,192.0,86005300
8952,IBM,2012-04-30,208.96,210.69,196.791,86603000
8953,IBM,2012-03-30,197.23,209.12,196.812,88096900
8954,IBM,2012-02-29,193.21,199.23,190.831,78809900
8955,IBM,2012-01-31,186.73,193.1,177.3472,110015000
8956,IBM,2011-12-30,187.01,194.9,179.04,103436500
8957,IBM,2011-11-30,181.55,189.97,177.06,97014100
8958,IBM,2011-10-31,174.36,190.53,168.88,144563700
8959,IBM,2011-09-30,172.71,180.91,158.76,137895000
8960,IBM,2011-08-31,182.6,183.69,157.13,195054100
8961,IBM,2011-07-29,171.61,185.63,171.49,113593200
8962,IBM,2011-06-30,168.9,172.4468,161.52,105442400
8963,IBM,2011-05-31,172.11,173.54,165.9,110804200
8964,IBM,2011-04-29,163.7,173.0,162.19,100769500
8965,IBM,2011-03-31,163.15,167.72,151.71,129714300
8966,IBM,2011-02-28,162.11,166.25,159.03,89067500
8967,IBM,2011-01-31,147.21,164.35,146.64,118831600
8968,IBM,2010-12-31,143.61,147.5,143.51,93392800
8969,IBM,2010-11-30,143.64,147.53,141.18,104096700
8970,IBM,2010-10-29,135.51,144.0,134.39,137284700
8971,IBM,2010-09-30,125.31,136.11,124.52,116092900
8972,IBM,2010-08-31,129.25,132.49,122.28,117394000
8973,IBM,2010-07-30,123.55,131.6,120.61,144080000
8974,IBM,2010-06-30,124.69,131.94,122.82,162019100
8975,IBM,2010-05-28,129.39,133.1,116.0,188444200
8976,IBM,2010-04-30,128.95,132.28,127.12,146426400
8977,IBM,2010-03-31,127.5,130.73,125.2,139997300
8978,IBM,2010-02-26,123.23,128.27,121.61,113211200
8979,IBM,2010-01-29,131.18,134.25,121.9,156110600
8980,IBM,2009-12-31,127.29,132.85,126.0,124475900
8981,IBM,2009-11-30,120.61,128.94,119.5,110748200
8982,IBM,2009-10-30,119.39,128.61,117.26,183531100
8983,IBM,2009-09-30,117.67,122.88,115.15,131522200
8984,IBM,2009-08-31,118.88,120.88,116.12,112480200
8985,IBM,2009-07-31,105.0,119.37,99.5,176171400
8986,IBM,2009-06-30,106.94,110.64,103.51,160502100
8987,IBM,2009-05-29,103.78,106.82,99.83,153084700
8988,IBM,2009-04-30,96.13,106.05,95.7,213623100
8989,IBM,2009-03-31,91.17,99.86,83.02,286114500
8990,IBM,2009-02-27,90.6,97.1,82.85,223017600
8991,IBM,2009-01-30,83.89,94.94,81.76,208959400
8992,IBM,2008-12-31,80.95,87.27,75.31,188846100
8993,IBM,2008-11-28,92.64,94.76,69.5,218313000
8994,IBM,2008-10-31,115.51,116.8,78.82,314972000
8995,IBM,2008-09-30,122.87,124.0,109.95,218411700
8996,IBM,2008-08-29,128.52,129.97,121.5,137028800
8997,IBM,2008-07-31,117.5,130.93,116.6,200876500
8998,IBM,2008-06-30,128.67,129.37,118.15,152327500
8999,IBM,2008-05-30,121.06,129.99,120.78,159517500
9000,IBM,2008-04-30,115.14,125.0,113.86,192087200
9001,IBM,2008-03-31,114.09,119.79,111.8,179284200
9002,IBM,2008-02-29,107.21,116.63,100.6,168280800
9003,IBM,2008-01-31,108.99,108.99,97.04,247523900
9004,IBM,2007-12-31,105.45,112.19,104.0,134151600
9005,IBM,2007-11-30,115.5,116.09,99.27,200920600
9006,IBM,2007-10-31,117.61,121.46,110.96,171669000
9007,IBM,2007-09-28,116.34,118.89,114.3,132233800
9008,IBM,2007-08-31,110.39,117.35,103.7,202871500
9009,IBM,2007-07-31,105.39,118.82,104.58,212757600
9010,IBM,2007-06-29,106.62,107.24,101.56,169602000
9011,IBM,2007-05-31,102.06,108.05,101.35,146441400
9012,IBM,2007-04-30,94.51,103.0,93.911,166807200
9013,IBM,2007-03-30,90.25,95.81,88.77,163194500
9014,IBM,2007-02-28,98.97,100.44,92.47,125776200
9015,IBM,2007-01-31,97.17,100.9,94.55,192702000
9016,IBM,2006-12-29,91.9,97.88,90.55,104470200
9017,IBM,2006-11-30,92.5,94.05,90.43,104430000
9018,IBM,2006-10-31,81.76,92.68,81.56,170367300
9019,IBM,2006-09-29,81.13,83.79,79.31,102776100
9020,IBM,2006-08-31,76.86,81.68,74.9,100880300
9021,IBM,2006-07-31,77.54,78.53,72.73,137188300
9022,IBM,2006-06-30,79.89,80.87,76.06,139457800
9023,IBM,2006-05-31,82.59,83.69,79.0,113146500
9024,IBM,2006-04-28,82.72,84.45,80.63,114007000
9025,IBM,2006-03-31,80.01,84.99,79.51,111514900
9026,IBM,2006-02-28,80.9,82.24,78.93,111052200
9027,IBM,2006-01-31,82.45,85.03,80.21,146491600
9028,IBM,2005-12-30,89.15,89.92,81.56,120052400
9029,IBM,2005-11-30,81.85,89.94,80.64,110664500
9030,IBM,2005-10-31,80.22,84.6,78.7,139881800
9031,IBM,2005-09-30,80.16,82.11,76.93,115681400
9032,IBM,2005-08-31,83.0,84.2,79.87,105031100
9033,IBM,2005-07-29,74.3,85.11,74.16,156801500
9034,IBM,2005-06-30,75.57,77.73,73.45,135542800
9035,IBM,2005-05-31,76.88,78.11,72.5,138416000
9036,IBM,2005-04-29,91.49,91.76,71.85,216745500
9037,IBM,2005-03-31,92.64,93.73,89.09,106145200
9038,IBM,2005-02-28,93.67,94.97,91.55,79707700
9039,IBM,2005-01-31,98.97,99.1,91.44,114459000
9040,IBM,2004-12-31,94.5,99.0,94.47,108170400
9041,IBM,2004-11-30,89.33,96.63,89.23,114982100
9042,IBM,2004-10-29,85.95,90.27,84.29,118116100
9043,IBM,2004-09-30,84.05,87.28,83.24,93906300
9044,IBM,2004-08-31,86.87,87.39,81.9,91169700
9045,IBM,2004-07-30,88.28,88.44,83.42,121001000
9046,IBM,2004-06-30,88.09,91.21,87.3,91968600
9047,IBM,2004-05-28,88.13,89.75,85.12,104707300
9048,IBM,2004-04-30,91.67,94.55,88.01,110632000
9049,IBM,2004-03-31,96.5,97.6,90.28,124483700
9050,IBM,2004-02-27,99.15,100.43,95.2,97741900
9051,IBM,2004-01-30,92.86,99.85,89.01,139368500
9052,IBM,2003-12-31,90.9,94.12,90.03,116103600
9053,IBM,2003-11-28,89.9,91.48,87.72,97966100
9054,IBM,2003-10-31,88.75,94.54,87.53,156145400
9055,IBM,2003-09-30,82.4,93.47,82.3,171943100
9056,IBM,2003-08-29,81.15,84.72,78.73,113895200
9057,IBM,2003-07-31,81.4,87.03,80.58,153915600
9058,IBM,2003-06-30,89.0,89.08,79.81,184488300
9059,IBM,2003-05-30,85.3,90.4,84.45,149548000
9060,IBM,2003-04-30,78.5,86.49,78.12,177874300
9061,IBM,2003-03-31,78.9,84.9,73.17,191937200
9062,IBM,2003-02-28,78.2,80.05,74.31,145672700
9063,IBM,2003-01-31,78.8,88.95,77.02,193933500
9064,IBM,2002-12-31,88.6,89.46,75.6,151563500
9065,IBM,2002-11-29,78.9,88.11,76.7,184438100
9066,IBM,2002-10-31,59.2,79.79,54.01,285626300
9067,IBM,2002-09-30,74.2,77.5,57.99,185664400
9068,IBM,2002-08-30,70.4,82.85,65.85,166322300
9069,IBM,2002-07-31,72.01,74.2,65.7,246256900
9070,IBM,2002-06-28,80.75,80.95,66.1,190980700
9071,IBM,2002-05-31,83.85,86.49,75.92,172738400
9072,IBM,2002-04-30,104.0,104.0,83.34,246503300
9073,IBM,2002-03-28,98.6,108.85,98.5,151268500
9074,IBM,2002-02-28,107.64,109.3,95.76,172321000
9075,IBM,2002-01-31,120.6,126.39,101.0,193562900
9076,IBM,2001-12-31,114.8,124.7,113.21,133393800
9077,IBM,2001-11-30,107.25,117.0,106.9,135136300
9078,IBM,2001-10-31,91.72,112.1,91.34,224351500
9079,IBM,2001-09-28,100.15,103.13,87.49,189312500
9080,IBM,2001-08-31,105.35,110.09,98.86,143401500
9081,IBM,2001-07-31,113.5,115.4,101.56,161016400
9082,IBM,2001-06-29,112.5,119.0,111.1,142929700
9083,IBM,2001-05-31,115.85,119.9,110.96,159356200
9084,IBM,2001-04-30,97.45,118.05,90.05,226210900
9085,IBM,2001-03-30,99.3,108.4,87.65,254550000
9086,IBM,2001-02-28,112.4,118.64,99.1,156438900
9087,IBM,2001-01-31,84.5,116.75,83.75,198962600
9088,IBM,2000-12-29,94.44,104.75,80.06,167790700
9089,IBM,2000-11-30,98.44,104.37,91.62,130411900
9090,IBM,2000-10-31,112.62,119.62,86.94,223510000
9091,IBM,2000-09-29,133.06,134.94,110.25,107468400
9092,IBM,2000-08-31,112.0,134.25,110.25,121998000
9093,IBM,2000-07-31,108.75,117.81,100.0,150130400
9094,IBM,2000-06-30,107.56,122.31,105.5,136216300
9095,IBM,2000-05-31,112.5,113.62,102.0,123803200
9096,IBM,2000-04-28,120.0,128.0,101.25,168464800
9097,IBM,2000-03-31,102.0,128.25,99.5,194329000
9098,IBM,2000-02-29,112.37,119.75,100.94,133524400
9099,IBM,2000-01-31,112.44,124.75,109.62,175259600
9100,IBM,1999-12-31,102.56,122.12,102.25,158626300
9101,MSFT,2023-07-07,339.19,342.99,334.7276,80091428
9102,MSFT,2023-06-30,325.93,351.47,322.5,547748450
9103,MSFT,2023-05-31,306.97,335.94,303.4,600453246
9104,MSFT,2023-04-28,286.52,308.93,275.37,551356990
9105,MSFT,2023-03-31,250.76,289.27,245.61,747751976
9106,MSFT,2023-02-28,248.0,276.76,245.47,615540778
9107,MSFT,2023-01-31,243.08,249.83,219.35,666168068
9108,MSFT,2022-12-30,253.87,263.915,233.87,591366468
9109,MSFT,2022-11-30,234.6,255.33,213.431,615328220
9110,MSFT,2022-10-31,235.41,251.04,219.13,671366804
9111,MSFT,2022-09-30,258.87,267.45,232.73,575416752
9112,MSFT,2022-08-31,277.82,294.18,260.66,476959033
9113,MSFT,2022-07-29,256.39,282.0,245.94,534986150
9114,MSFT,2022-06-30,275.195,277.69,241.51,621501474
9115,MSFT,2022-05-31,277.71,290.88,246.44,742766114
9116,MSFT,2022-04-29,309.37,315.11,270.0,622644983
9117,MSFT,2022-03-31,296.4,315.95,270.0,732627846
9118,MSFT,2022-02-28,310.41,315.12,271.52,697204843
9119,MSFT,2022-01-31,335.35,338.0,276.05,946705316
9120,MSFT,2021-12-31,335.13,344.3,317.25,625743806
9121,MSFT,2021-11-30,331.355,349.67,326.37,507120518
9122,MSFT,2021-10-29,282.1217,332.0,280.25,516523658
9123,MSFT,2021-09-30,302.865,305.32,281.62,502931199
9124,MSFT,2021-08-31,286.36,305.84,283.74,440360333
9125,MSFT,2021-07-30,269.61,290.15,269.6,522303043
9126,MSFT,2021-06-30,251.23,271.65,243.0,508388858
9127,MSFT,2021-05-28,253.4,254.35,238.07,495089530
9128,MSFT,2021-04-30,238.47,263.19,238.0501,568698272
9129,MSFT,2021-03-31,235.9,241.05,224.26,724981506
9130,MSFT,2021-02-26,235.06,246.13,227.88,489396912
9131,MSFT,2021-01-29,222.53,242.64,211.94,647897096
9132,MSFT,2020-12-31,214.51,227.18,209.11,593966967
9133,MSFT,2020-11-30,204.29,228.12,200.12,573325190
9134,MSFT,2020-10-30,213.49,225.21,199.62,631674298
9135,MSFT,2020-09-30,225.51,232.86,196.25,768528897
9136,MSFT,2020-08-31,211.52,231.15,203.14,692382980
9137,MSFT,2020-07-31,203.14,216.38,197.51,769842002
9138,MSFT,2020-06-30,182.54,204.4,181.35,765012029
9139,MSFT,2020-05-29,175.8,187.51,173.8,688873081
9140,MSFT,2020-04-30,153.0,180.4,150.36,984810925
9141,MSFT,2020-03-31,165.31,175.0,132.52,1612954386
9142,MSFT,2020-02-28,170.43,190.7,152.0,887894931
9143,MSFT,2020-01-31,158.78,174.05,156.51,555989763
9144,MSFT,2019-12-31,151.81,159.55,146.65,452664147
9145,MSFT,2019-11-29,144.26,152.5,142.97,393028043
9146,MSFT,2019-10-31,139.66,145.67,133.22,560654410
9147,MSFT,2019-09-30,136.61,142.37,134.51,477645820
9148,MSFT,2019-08-30,137.0,140.94,130.78,585509525
